8.061324059963226318e-02,-3.152551054954528809e-01,8.260620832443237305e-01
7.956040650606155396e-02,-3.161304891109466553e-01,8.271668553352355957e-01
7.836758345365524292e-02,-3.170760273933410645e-01,8.284287452697753906e-01
7.710827887058258057e-02,-3.181888461112976074e-01,8.298516273498535156e-01
7.554908841848373413e-02,-3.192684352397918701e-01,8.313999176025390625e-01
7.392024248838424683e-02,-3.206120431423187256e-01,8.331761956214904785e-01
7.218571007251739502e-02,-3.219792246818542480e-01,8.350324630737304688e-01
7.029329985380172729e-02,-3.235642313957214355e-01,8.372057676315307617e-01
6.816720217466354370e-02,-3.251914978027343750e-01,8.395424485206604004e-01
6.606223434209823608e-02,-3.270720541477203369e-01,8.420863151550292969e-01
6.378427147865295410e-02,-3.290969133377075195e-01,8.449113965034484863e-01
6.139068678021430969e-02,-3.311975300312042236e-01,8.479130268096923828e-01
5.883385986089706421e-02,-3.334676921367645264e-01,8.511171936988830566e-01
5.620510131120681763e-02,-3.358218967914581299e-01,8.546088337898254395e-01
5.348946154117584229e-02,-3.383301794528961182e-01,8.584136366844177246e-01
5.064908787608146667e-02,-3.409513533115386963e-01,8.624810576438903809e-01
4.771516472101211548e-02,-3.437545895576477051e-01,8.667634725570678711e-01
4.465227946639060974e-02,-3.466512560844421387e-01,8.713021874427795410e-01
4.149234294891357422e-02,-3.496385216712951660e-01,8.760643005371093750e-01
3.837515041232109070e-02,-3.527866601943969727e-01,8.810667395591735840e-01
3.514895215630531311e-02,-3.559642434120178223e-01,8.863442540168762207e-01
3.189041838049888611e-02,-3.591904044151306152e-01,8.918119072914123535e-01
2.852197922766208649e-02,-3.624954521656036377e-01,8.975391387939453125e-01
2.515348233282566071e-02,-3.658510446548461914e-01,9.034641981124877930e-01
2.179229073226451874e-02,-3.692933022975921631e-01,9.096469283103942871e-01
1.836104877293109894e-02,-3.727907240390777588e-01,9.160377383232116699e-01
1.488989032804965973e-02,-3.762439191341400146e-01,9.226234555244445801e-01
1.141928229480981827e-02,-3.797417581081390381e-01,9.294426441192626953e-01
8.041174151003360748e-03,-3.833474516868591309e-01,9.363349080085754395e-01
4.629251547157764435e-03,-3.869249224662780762e-01,9.434710144996643066e-01
1.225861487910151482e-03,-3.904924094676971436e-01,9.507174491882324219e-01
-2.149591222405433655e-03,-3.940401077270507812e-01,9.581751227378845215e-01
-5.497710779309272766e-03,-3.976212441921234131e-01,9.657787680625915527e-01
-8.830197155475616455e-03,-4.011649489402770996e-01,9.735664129257202148e-01
-1.207969244569540024e-02,-4.047176539897918701e-01,9.815849065780639648e-01
-1.536348741501569748e-02,-4.080930054187774658e-01,9.897472858428955078e-01
-1.860902085900306702e-02,-4.115436673164367676e-01,9.980641603469848633e-01
-2.170338481664657593e-02,-4.149828553199768066e-01,1.006489396095275879e+00
-2.477534115314483643e-02,-4.183167517185211182e-01,1.014968037605285645e+00
-2.787055820226669312e-02,-4.215745925903320312e-01,1.023523211479187012e+00
-3.073449619114398956e-02,-4.249330759048461914e-01,1.032103538513183594e+00
-3.365372866392135620e-02,-4.280832409858703613e-01,1.040764689445495605e+00
-3.646180406212806702e-02,-4.311717450618743896e-01,1.049461841583251953e+00
-3.915257751941680908e-02,-4.343070983886718750e-01,1.058173656463623047e+00
-4.175890982151031494e-02,-4.373933076858520508e-01,1.066982626914978027e+00
-4.432906955480575562e-02,-4.402656853199005127e-01,1.075751423835754395e+00
-4.676743596792221069e-02,-4.432728886604309082e-01,1.084593534469604492e+00
-4.906687140464782715e-02,-4.461511671543121338e-01,1.093388438224792480e+00
-5.134158581495285034e-02,-4.488366246223449707e-01,1.102158784866333008e+00
-5.341790243983268738e-02,-4.516434669494628906e-01,1.110894441604614258e+00
-5.549973249435424805e-02,-4.543121159076690674e-01,1.119515657424926758e+00
-5.737830698490142822e-02,-4.569243192672729492e-01,1.128038167953491211e+00
-5.924165248870849609e-02,-4.594722092151641846e-01,1.136547207832336426e+00
-6.094459816813468933e-02,-4.619898498058319092e-01,1.145023703575134277e+00
-6.256882101297378540e-02,-4.644046425819396973e-01,1.153461217880249023e+00
-6.413459777832031250e-02,-4.667096436023712158e-01,1.161925673484802246e+00
-6.557987630367279053e-02,-4.689688980579376221e-01,1.170344829559326172e+00
-6.690467894077301025e-02,-4.711917340755462646e-01,1.178706049919128418e+00
-6.813410669565200806e-02,-4.733119904994964600e-01,1.186981678009033203e+00
-6.930009275674819946e-02,-4.753713011741638184e-01,1.195108652114868164e+00
-7.037932425737380981e-02,-4.773957133293151855e-01,1.203094720840454102e+00
-7.133603841066360474e-02,-4.793851375579833984e-01,1.210945129394531250e+00
-7.214104384183883667e-02,-4.813316464424133301e-01,1.218686223030090332e+00
-7.289380580186843872e-02,-4.832876026630401611e-01,1.226332783699035645e+00
-7.355506718158721924e-02,-4.851372539997100830e-01,1.233887076377868652e+00
-7.414872944355010986e-02,-4.868963658809661865e-01,1.241355538368225098e+00
-7.457695156335830688e-02,-4.886556863784790039e-01,1.248675584793090820e+00
-7.493831217288970947e-02,-4.903687536716461182e-01,1.255896091461181641e+00
-7.524921000003814697e-02,-4.919995963573455811e-01,1.262993216514587402e+00
-7.544975727796554565e-02,-4.936163127422332764e-01,1.269943833351135254e+00
-7.559065520763397217e-02,-4.951439797878265381e-01,1.276751995086669922e+00
-7.561941444873809814e-02,-4.966572225093841553e-01,1.283440113067626953e+00
-7.557137310504913330e-02,-4.981490075588226318e-01,1.290018081665039062e+00
-7.545884698629379272e-02,-4.995473325252532959e-01,1.296461701393127441e+00
-7.518157362937927246e-02,-5.009458661079406738e-01,1.302779555320739746e+00
-7.483399659395217896e-02,-5.022419095039367676e-01,1.308974504470825195e+00
-7.435227185487747192e-02,-5.035389661788940430e-01,1.314997434616088867e+00
-7.384821772575378418e-02,-5.047621130943298340e-01,1.320823192596435547e+00
-7.326515763998031616e-02,-5.059458017349243164e-01,1.326522111892700195e+00
-7.257463037967681885e-02,-5.071440935134887695e-01,1.332081794738769531e+00
-7.176937907934188843e-02,-5.082920193672180176e-01,1.337427258491516113e+00
-7.089010626077651978e-02,-5.094171166419982910e-01,1.342702627182006836e+00
-6.990217417478561401e-02,-5.105014443397521973e-01,1.347815752029418945e+00
-6.885117292404174805e-02,-5.115525126457214355e-01,1.352720379829406738e+00
-6.758666783571243286e-02,-5.126034617424011230e-01,1.357430458068847656e+00
-6.636703759431838989e-02,-5.136229395866394043e-01,1.361971259117126465e+00
-6.497317552566528320e-02,-5.145761370658874512e-01,1.366287469863891602e+00
-6.353092938661575317e-02,-5.154579877853393555e-01,1.370456814765930176e+00
-6.200490891933441162e-02,-5.163649320602416992e-01,1.374467253684997559e+00
-6.037204340100288391e-02,-5.173118114471435547e-01,1.378287553787231445e+00
-5.866679549217224121e-02,-5.181712508201599121e-01,1.381909728050231934e+00
-5.688586086034774780e-02,-5.190104842185974121e-01,1.385333180427551270e+00
-5.506543070077896118e-02,-5.198056697845458984e-01,1.388548135757446289e+00
-5.307312682271003723e-02,-5.207037925720214844e-01,1.391502141952514648e+00
-5.103428289294242859e-02,-5.215333700180053711e-01,1.394207119941711426e+00
-4.892349243164062500e-02,-5.222685933113098145e-01,1.396706581115722656e+00
-4.657297953963279724e-02,-5.233078598976135254e-01,1.399000406265258789e+00
-4.437528178095817566e-02,-5.240946412086486816e-01,1.401097297668457031e+00
-4.214840754866600037e-02,-5.247744917869567871e-01,1.402974963188171387e+00
-3.963582217693328857e-02,-5.255796313285827637e-01,1.404595255851745605e+00
-3.732810169458389282e-02,-5.262843966484069824e-01,1.406037926673889160e+00
-3.470047190785408020e-02,-5.271621346473693848e-01,1.407194018363952637e+00
-3.237828239798545837e-02,-5.278310179710388184e-01,1.408210039138793945e+00
-2.949144877493381500e-02,-5.287746787071228027e-01,1.408901333808898926e+00
-2.641686052083969116e-02,-5.295799374580383301e-01,1.409310579299926758e+00
-2.384548820555210114e-02,-5.303029417991638184e-01,1.409702539443969727e+00
-2.078197337687015533e-02,-5.310180187225341797e-01,1.409857749938964844e+00
-1.810951530933380127e-02,-5.316727757453918457e-01,1.409907341003417969e+00
-1.538369897753000259e-02,-5.322989821434020996e-01,1.409811615943908691e+00
-1.269867271184921265e-02,-5.328688025474548340e-01,1.409596920013427734e+00
-9.980855509638786316e-03,-5.335040092468261719e-01,1.409216046333312988e+00
-7.257634308189153671e-03,-5.340646505355834961e-01,1.408631563186645508e+00
-4.511917475610971451e-03,-5.346809625625610352e-01,1.407901763916015625e+00
-1.801514416001737118e-03,-5.352431535720825195e-01,1.406969428062438965e+00
9.631210123188793659e-04,-5.358715653419494629e-01,1.405879735946655273e+00
3.719322150573134422e-03,-5.363970398902893066e-01,1.404626488685607910e+00
6.502464879304170609e-03,-5.368924736976623535e-01,1.403253197669982910e+00
9.260300546884536743e-03,-5.374503135681152344e-01,1.401763677597045898e+00
1.197538338601589203e-02,-5.379784703254699707e-01,1.400110363960266113e+00
1.468923874199390411e-02,-5.384361743927001953e-01,1.398329973220825195e+00
1.730751246213912964e-02,-5.390106439590454102e-01,1.396357536315917969e+00
1.998332329094409943e-02,-5.394698977470397949e-01,1.394239068031311035e+00
2.260410226881504059e-02,-5.400665998458862305e-01,1.391919136047363281e+00
2.526929043233394623e-02,-5.405990481376647949e-01,1.389482855796813965e+00
2.787910029292106628e-02,-5.410466790199279785e-01,1.386922955513000488e+00
3.045746497809886932e-02,-5.416177511215209961e-01,1.384291410446166992e+00
3.297289460897445679e-02,-5.421500802040100098e-01,1.381577134132385254e+00
3.551354259252548218e-02,-5.426089763641357422e-01,1.378729701042175293e+00
3.806747496128082275e-02,-5.430293679237365723e-01,1.375759005546569824e+00
4.049965366721153259e-02,-5.434903502464294434e-01,1.372652888298034668e+00
4.297668486833572388e-02,-5.440413951873779297e-01,1.369435429573059082e+00
4.546625167131423950e-02,-5.445119142532348633e-01,1.366090178489685059e+00
4.790531843900680542e-02,-5.449174642562866211e-01,1.362650752067565918e+00
5.039561167359352112e-02,-5.453672409057617188e-01,1.359208226203918457e+00
5.282095819711685181e-02,-5.457975268363952637e-01,1.355699896812438965e+00
5.522903054952621460e-02,-5.462146997451782227e-01,1.352140903472900391e+00
5.764266476035118103e-02,-5.465390682220458984e-01,1.348590254783630371e+00
5.998039990663528442e-02,-5.468950867652893066e-01,1.344988346099853516e+00
6.235772743821144104e-02,-5.472810864448547363e-01,1.341322779655456543e+00
6.472269445657730103e-02,-5.476110577583312988e-01,1.337647676467895508e+00
6.707743555307388306e-02,-5.479159355163574219e-01,1.333977818489074707e+00
6.941720843315124512e-02,-5.481488108634948730e-01,1.330317020416259766e+00
7.176458090543746948e-02,-5.483452677726745605e-01,1.326685786247253418e+00
7.637866586446762085e-02,-5.486252307891845703e-01,1.319450378417968750e+00
7.868830859661102295e-02,-5.487630963325500488e-01,1.315832257270812988e+00
8.095100522041320801e-02,-5.488469600677490234e-01,1.312251687049865723e+00
8.321489393711090088e-02,-5.489057302474975586e-01,1.308666944503784180e+00
8.546617627143859863e-02,-5.489363074302673340e-01,1.305064201354980469e+00
8.768683671951293945e-02,-5.489142537117004395e-01,1.301468372344970703e+00
8.990598469972610474e-02,-5.488549470901489258e-01,1.297842741012573242e+00
9.212737530469894409e-02,-5.487478971481323242e-01,1.294255018234252930e+00
9.431963413953781128e-02,-5.486294031143188477e-01,1.290653228759765625e+00
9.647226333618164062e-02,-5.485169291496276855e-01,1.287040591239929199e+00
9.862715750932693481e-02,-5.483499169349670410e-01,1.283445239067077637e+00
1.007299274206161499e-01,-5.482096672058105469e-01,1.279852032661437988e+00
1.027934327721595764e-01,-5.479973554611206055e-01,1.276245355606079102e+00
1.048935800790786743e-01,-5.477756857872009277e-01,1.272637724876403809e+00
1.068786904215812683e-01,-5.475245714187622070e-01,1.268989086151123047e+00
1.088983938097953796e-01,-5.472663640975952148e-01,1.265308856964111328e+00
1.108564808964729309e-01,-5.469608306884765625e-01,1.261607527732849121e+00
1.128234565258026123e-01,-5.466306805610656738e-01,1.257883667945861816e+00
1.147491931915283203e-01,-5.462830066680908203e-01,1.254160523414611816e+00
1.166298985481262207e-01,-5.459345579147338867e-01,1.250408172607421875e+00
1.184941083192825317e-01,-5.455297827720642090e-01,1.246595621109008789e+00
1.203294247388839722e-01,-5.451071858406066895e-01,1.242727637290954590e+00
1.220921501517295837e-01,-5.447348952293395996e-01,1.238780260086059570e+00
1.237626671791076660e-01,-5.442352294921875000e-01,1.234785437583923340e+00
1.253634244203567505e-01,-5.436698794364929199e-01,1.230672121047973633e+00
1.271128803491592407e-01,-5.431911349296569824e-01,1.226565003395080566e+00
1.287725865840911865e-01,-5.425987839698791504e-01,1.222421050071716309e+00
1.304545998573303223e-01,-5.421143770217895508e-01,1.218220114707946777e+00
1.321240216493606567e-01,-5.415523648262023926e-01,1.213939189910888672e+00
1.337942332029342651e-01,-5.409293770790100098e-01,1.209551692008972168e+00
1.354927420616149902e-01,-5.404494404792785645e-01,1.205108046531677246e+00
1.371477991342544556e-01,-5.398503541946411133e-01,1.200606346130371094e+00
1.387770920991897583e-01,-5.391072034835815430e-01,1.196052551269531250e+00
1.404488235712051392e-01,-5.385507345199584961e-01,1.191482424736022949e+00
1.420693844556808472e-01,-5.379391312599182129e-01,1.186866521835327148e+00
1.436686217784881592e-01,-5.372365713119506836e-01,1.182214379310607910e+00
1.452320516109466553e-01,-5.365216732025146484e-01,1.177511572837829590e+00
1.467806696891784668e-01,-5.357944369316101074e-01,1.172810316085815430e+00
1.482998132705688477e-01,-5.350637435913085938e-01,1.168084740638732910e+00
1.497708708047866821e-01,-5.342857837677001953e-01,1.163343667984008789e+00
1.512545943260192871e-01,-5.334745049476623535e-01,1.158585667610168457e+00
1.526975482702255249e-01,-5.326632261276245117e-01,1.153873443603515625e+00
1.541779041290283203e-01,-5.318943262100219727e-01,1.149236559867858887e+00
1.555842012166976929e-01,-5.310713648796081543e-01,1.144645452499389648e+00
1.569770723581314087e-01,-5.302278399467468262e-01,1.140150070190429688e+00
1.582497507333755493e-01,-5.292717218399047852e-01,1.135665655136108398e+00
1.595913320779800415e-01,-5.284244418144226074e-01,1.131278991699218750e+00
1.608885079622268677e-01,-5.275955796241760254e-01,1.126926898956298828e+00
1.621151566505432129e-01,-5.267058014869689941e-01,1.122657418251037598e+00
1.633493006229400635e-01,-5.258498191833496094e-01,1.118520498275756836e+00
1.645099222660064697e-01,-5.249443054199218750e-01,1.114475250244140625e+00
1.656576097011566162e-01,-5.240358114242553711e-01,1.110550522804260254e+00
1.668174415826797485e-01,-5.230911970138549805e-01,1.106685519218444824e+00
1.690022051334381104e-01,-5.211639404296875000e-01,1.099235177040100098e+00
1.700165718793869019e-01,-5.201804637908935547e-01,1.095623254776000977e+00
1.710233688354492188e-01,-5.192296504974365234e-01,1.092113852500915527e+00
1.719579249620437622e-01,-5.182744860649108887e-01,1.088723659515380859e+00
1.728568971157073975e-01,-5.172977447509765625e-01,1.085424423217773438e+00
1.736887097358703613e-01,-5.162551999092102051e-01,1.082224965095520020e+00
1.745560467243194580e-01,-5.152748227119445801e-01,1.079106330871582031e+00
1.753750145435333252e-01,-5.142503976821899414e-01,1.076081752777099609e+00
1.761566698551177979e-01,-5.132740139961242676e-01,1.073104977607727051e+00
1.769070476293563843e-01,-5.122674107551574707e-01,1.070202231407165527e+00
1.775998473167419434e-01,-5.113188028335571289e-01,1.067395567893981934e+00
1.782517880201339722e-01,-5.103263258934020996e-01,1.064634442329406738e+00
1.788733899593353271e-01,-5.093576908111572266e-01,1.061961770057678223e+00
1.794728785753250122e-01,-5.083649754524230957e-01,1.059365272521972656e+00
1.800446063280105591e-01,-5.073807835578918457e-01,1.056841611862182617e+00
1.806218624114990234e-01,-5.063356757164001465e-01,1.054335713386535645e+00
1.811984777450561523e-01,-5.054367780685424805e-01,1.051881551742553711e+00
1.817652881145477295e-01,-5.044506788253784180e-01,1.049469232559204102e+00
1.823118031024932861e-01,-5.035131573677062988e-01,1.047124385833740234e+00
1.828144937753677368e-01,-5.025227069854736328e-01,1.044791936874389648e+00
1.833631545305252075e-01,-5.016033053398132324e-01,1.042503118515014648e+00
1.838936656713485718e-01,-5.006234645843505859e-01,1.040219306945800781e+00
1.843571364879608154e-01,-4.997374713420867920e-01,1.037992715835571289e+00
1.848170310258865356e-01,-4.988073110580444336e-01,1.035770416259765625e+00
1.852322965860366821e-01,-4.977602958679199219e-01,1.033574700355529785e+00
1.856881976127624512e-01,-4.967848658561706543e-01,1.031440019607543945e+00
1.861483752727508545e-01,-4.957507252693176270e-01,1.029334783554077148e+00
1.865687817335128784e-01,-4.947445094585418701e-01,1.027291536331176758e+00
1.869432479143142700e-01,-4.937820136547088623e-01,1.025205135345458984e+00
1.874064207077026367e-01,-4.927508234977722168e-01,1.023104190826416016e+00
1.877838671207427979e-01,-4.917617738246917725e-01,1.021016955375671387e+00
1.881462037563323975e-01,-4.906912446022033691e-01,1.018880486488342285e+00
1.885186880826950073e-01,-4.896419048309326172e-01,1.016822218894958496e+00
1.888646632432937622e-01,-4.885568320751190186e-01,1.014711260795593262e+00
1.891738325357437134e-01,-4.874709844589233398e-01,1.012601017951965332e+00
1.895455718040466309e-01,-4.864099621772766113e-01,1.010432481765747070e+00
1.898379772901535034e-01,-4.853051900863647461e-01,1.008183002471923828e+00
1.901899278163909912e-01,-4.842585325241088867e-01,1.005921244621276855e+00
1.905035376548767090e-01,-4.831857085227966309e-01,1.003563880920410156e+00
1.907752156257629395e-01,-4.820128679275512695e-01,1.001208424568176270e+00
1.910648643970489502e-01,-4.809441566467285156e-01,9.988173246383666992e-01
1.913715451955795288e-01,-4.798339605331420898e-01,9.964278936386108398e-01
1.916156709194183350e-01,-4.786799550056457520e-01,9.939914941787719727e-01
1.918981075286865234e-01,-4.775641262531280518e-01,9.915016293525695801e-01
1.921446323394775391e-01,-4.763920307159423828e-01,9.889644980430603027e-01
1.924057453870773315e-01,-4.752451181411743164e-01,9.864144921302795410e-01
1.927214562892913818e-01,-4.741575121879577637e-01,9.838450551033020020e-01
1.931908577680587769e-01,-4.718416631221771240e-01,9.786880612373352051e-01
1.934510320425033569e-01,-4.706785976886749268e-01,9.760958552360534668e-01
1.936865895986557007e-01,-4.695081412792205811e-01,9.734661579132080078e-01
1.939164251089096069e-01,-4.683426320552825928e-01,9.707835316658020020e-01
1.941154748201370239e-01,-4.671503603458404541e-01,9.680421352386474609e-01
1.943413764238357544e-01,-4.660157859325408936e-01,9.652734398841857910e-01
1.945526152849197388e-01,-4.648018777370452881e-01,9.625373482704162598e-01
1.947440207004547119e-01,-4.635988771915435791e-01,9.598326086997985840e-01
1.949041336774826050e-01,-4.623777866363525391e-01,9.571234583854675293e-01
1.951312571763992310e-01,-4.612066149711608887e-01,9.544497728347778320e-01
1.955119222402572632e-01,-4.587298929691314697e-01,9.491217136383056641e-01
1.956948190927505493e-01,-4.575003683567047119e-01,9.464191794395446777e-01
1.958684176206588745e-01,-4.562750458717346191e-01,9.437243342399597168e-01
1.960549056529998779e-01,-4.550489187240600586e-01,9.410561323165893555e-01
1.962266564369201660e-01,-4.538486897945404053e-01,9.384155869483947754e-01
1.964008659124374390e-01,-4.526145160198211670e-01,9.357854723930358887e-01
1.965267956256866455e-01,-4.513441622257232666e-01,9.332197308540344238e-01
1.966832578182220459e-01,-4.500654637813568115e-01,9.306362271308898926e-01
1.968358010053634644e-01,-4.488103687763214111e-01,9.280719757080078125e-01
1.969672441482543945e-01,-4.475929439067840576e-01,9.255108833312988281e-01
1.971109360456466675e-01,-4.463759064674377441e-01,9.229851365089416504e-01
1.972896605730056763e-01,-4.451767504215240479e-01,9.204499721527099609e-01
1.973439306020736694e-01,-4.439732432365417480e-01,9.179730415344238281e-01
1.974799931049346924e-01,-4.428170323371887207e-01,9.155075550079345703e-01
1.975348293781280518e-01,-4.416276216506958008e-01,9.131119847297668457e-01
1.975812315940856934e-01,-4.404243528842926025e-01,9.107739925384521484e-01
1.976335942745208740e-01,-4.392507970333099365e-01,9.085070490837097168e-01
1.976466923952102661e-01,-4.380217492580413818e-01,9.062547087669372559e-01
1.976542174816131592e-01,-4.368213713169097900e-01,9.039671421051025391e-01
1.976143419742584229e-01,-4.355958700180053711e-01,9.016921520233154297e-01
1.975636035203933716e-01,-4.344313740730285645e-01,8.994750976562500000e-01
1.974703967571258545e-01,-4.332018792629241943e-01,8.972147703170776367e-01
1.973636597394943237e-01,-4.320223629474639893e-01,8.950330018997192383e-01
1.972540915012359619e-01,-4.308170080184936523e-01,8.928766250610351562e-01
1.971284300088882446e-01,-4.296201169490814209e-01,8.907433748245239258e-01
1.968921869993209839e-01,-4.283592998981475830e-01,8.886299729347229004e-01
1.966623514890670776e-01,-4.271306991577148438e-01,8.865722417831420898e-01
1.964583843946456909e-01,-4.258453845977783203e-01,8.844764232635498047e-01
1.962134689092636108e-01,-4.245513379573822021e-01,8.823665380477905273e-01
1.958996355533599854e-01,-4.232771098613739014e-01,8.802314996719360352e-01
1.956152021884918213e-01,-4.220231473445892334e-01,8.779941797256469727e-01
1.953327357769012451e-01,-4.207906424999237061e-01,8.758311867713928223e-01
1.949906498193740845e-01,-4.195026159286499023e-01,8.736849427223205566e-01
1.946682631969451904e-01,-4.182424247264862061e-01,8.715646862983703613e-01
1.943467408418655396e-01,-4.169749617576599121e-01,8.694264888763427734e-01
1.939668059349060059e-01,-4.156927764415740967e-01,8.673105239868164062e-01
1.936410069465637207e-01,-4.144768416881561279e-01,8.651881217956542969e-01
1.932391971349716187e-01,-4.132162034511566162e-01,8.630357980728149414e-01
1.927885711193084717e-01,-4.119322597980499268e-01,8.608871698379516602e-01
1.922880858182907104e-01,-4.106473326683044434e-01,8.587385416030883789e-01
1.917625367641448975e-01,-4.093610048294067383e-01,8.566310405731201172e-01
